time,Operational demand,Available generation,Emissions intensity_TAS
2020-11-19 19:00:00+00:00,1033.5,2022.3415,373.9511155
2020-11-19 20:00:00+00:00,1123.5,2003.82125,312.0068372
2020-11-19 21:00:00+00:00,1162,2017.90825,346.6021311
2020-11-19 22:00:00+00:00,1129,2003.202167,381.9363915
2020-11-19 23:00:00+00:00,1093.5,1954.868083,409.6563592
2020-11-20 00:00:00+00:00,1073.5,1926.075,423.4660945
2020-11-20 01:00:00+00:00,1047.5,1862.641333,400.8504485
2020-11-20 02:00:00+00:00,1031,1761.18325,370.5944322
2020-11-20 03:00:00+00:00,1035.5,1833.310917,239.1872664
2020-11-20 04:00:00+00:00,1031,1906.548083,177.1826772
2020-11-20 05:00:00+00:00,1071.5,2031.923333,49.80170527
2020-11-20 06:00:00+00:00,1137,2207.33375,12.46460946
2020-11-20 07:00:00+00:00,1173,2201.235667,26.41866305
2020-11-20 08:00:00+00:00,1192,2205.875583,24.72946693
2020-11-20 09:00:00+00:00,1181,2207.551,26.50384937
2020-11-20 10:00:00+00:00,1160,2148.370417,64.11323306
2020-11-20 11:00:00+00:00,1118.5,2064.410417,96.07033877
2020-11-20 12:00:00+00:00,1081.5,2012.008,84.61927784
2020-11-20 13:00:00+00:00,1016.5,1983.466,160.7730912
2020-11-20 14:00:00+00:00,980,1977.752917,354.5622248
2020-11-20 15:00:00+00:00,966,1969.028667,458.0015353
2020-11-20 16:00:00+00:00,966.5,1965.195333,480.3616053
2020-11-20 17:00:00+00:00,968.5,1966.133333,500.8469812
2020-11-20 18:00:00+00:00,981,1965.619583,496.6812656
2020-11-20 19:00:00+00:00,1024,1955.749417,484.0550289
2020-11-20 20:00:00+00:00,1067,1944.577333,453.7106781
2020-11-20 21:00:00+00:00,1093,1905.57325,442.6652272
2020-11-20 22:00:00+00:00,1078.5,1900.858833,464.2486061
2020-11-20 23:00:00+00:00,1039,1915.821417,506.2469419
2020-11-21 00:00:00+00:00,990.5,1918.341333,535.0064506
2020-11-21 01:00:00+00:00,961,1950.909167,533.3527789
2020-11-21 02:00:00+00:00,944.5,1952.4365,366.0503042
2020-11-21 03:00:00+00:00,937.5,2014.7365,238.0501114
2020-11-21 04:00:00+00:00,986.5,2075.1385,91.79995234
2020-11-21 05:00:00+00:00,1039,2083.015167,0
2020-11-21 06:00:00+00:00,1102,2124.065167,1.229003234
2020-11-21 07:00:00+00:00,1141.5,2120.923917,24.04786456
2020-11-21 08:00:00+00:00,1172,2096.166083,25.90787321
2020-11-21 09:00:00+00:00,1161.5,2067.170917,26.28260542
2020-11-21 10:00:00+00:00,1154.5,1986.3715,31.5367269
2020-11-21 11:00:00+00:00,1105.5,1954.92825,113.0454386
2020-11-21 12:00:00+00:00,1067,1935.151667,104.7607429
2020-11-21 13:00:00+00:00,1024,1941.3985,90.61676391
2020-11-21 14:00:00+00:00,993.5,1956.016333,183.3935197
2020-11-21 15:00:00+00:00,983.5,1968.072583,414.9295613
2020-11-21 16:00:00+00:00,976,1997.701917,510.4017914
2020-11-21 17:00:00+00:00,968,1953.819833,528.9199033
2020-11-21 18:00:00+00:00,976,1942.149167,529.321414
2020-11-21 19:00:00+00:00,988.5,1910.354,532.0018505
2020-11-21 20:00:00+00:00,1012,1865.754083,475.5491459
2020-11-21 21:00:00+00:00,1043,1859.569833,416.2173295
2020-11-21 22:00:00+00:00,1073,1854.745667,423.8438749
2020-11-21 23:00:00+00:00,1075.5,1845.283667,411.612923
2020-11-22 00:00:00+00:00,1062,1834.298833,422.6661487
2020-11-22 01:00:00+00:00,1046,1833.9325,425.5175403
2020-11-22 02:00:00+00:00,1018.5,1838.3175,458.340176
2020-11-22 03:00:00+00:00,1006.5,1838.585,476.0624557
2020-11-22 04:00:00+00:00,1033.5,1851.391667,394.249059
2020-11-22 05:00:00+00:00,1034,1944.804,248.1450665
2020-11-22 06:00:00+00:00,1085,1983.113583,180.7918179
2020-11-22 07:00:00+00:00,1135.5,2012.9945,128.2198675
2020-11-22 08:00:00+00:00,1147.5,2017.016667,102.7207246
2020-11-22 09:00:00+00:00,1138,2018.7165,36.1566929
2020-11-22 10:00:00+00:00,1098,1915.313333,35.12259573
2020-11-22 11:00:00+00:00,1086,1905.030667,189.1883191
2020-11-22 12:00:00+00:00,1041,1874.474417,250.1010179
2020-11-22 13:00:00+00:00,997.5,1868.5385,201.2631382
2020-11-22 14:00:00+00:00,970,1867.976167,185.3764075
2020-11-22 15:00:00+00:00,941.5,1863.518917,331.096454
2020-11-22 16:00:00+00:00,937.5,1872.293167,420.7159289
2020-11-22 17:00:00+00:00,943,1891.064917,425.3555086
2020-11-22 18:00:00+00:00,968,1914.049917,450.0388799
2020-11-22 19:00:00+00:00,1024.5,1938.894667,401.3605417
2020-11-22 20:00:00+00:00,1123,1983.850083,186.9225655
2020-11-22 21:00:00+00:00,1192,2006.062333,111.8492134
2020-11-22 22:00:00+00:00,1146,1989.6945,329.2030953
2020-11-22 23:00:00+00:00,1088.5,1983.852083,390.1823191
2020-11-23 00:00:00+00:00,1058.5,1945.177,425.5691485
2020-11-23 01:00:00+00:00,1045,1910.194917,439.7995748
2020-11-23 02:00:00+00:00,1031.5,1928.177833,413.6521293
2020-11-23 03:00:00+00:00,1041,1937.54625,415.5863738
2020-11-23 04:00:00+00:00,1093.5,1958.102167,386.9779956
2020-11-23 05:00:00+00:00,1118.5,1959.101083,348.3074896
2020-11-23 06:00:00+00:00,1109.5,1937.709083,356.06298
2020-11-23 07:00:00+00:00,1173,1945.38725,333.1476174
2020-11-23 08:00:00+00:00,1195.5,1991.29425,242.1486524
2020-11-23 09:00:00+00:00,1185.5,2019.60375,272.2544741
2020-11-23 10:00:00+00:00,1176,1988.83875,409.631455
2020-11-23 11:00:00+00:00,1131.5,1947.22275,409.4773803
2020-11-23 12:00:00+00:00,1076.5,1956.927667,447.8769911
2020-11-23 13:00:00+00:00,1036,1933.016833,457.1504286
2020-11-23 14:00:00+00:00,1008,1909.235583,422.0262193
2020-11-23 15:00:00+00:00,1009.5,1882.337417,348.663891
2020-11-23 16:00:00+00:00,997.5,1851.005333,393.489057
2020-11-23 17:00:00+00:00,989.5,1843.795,509.0003999
2020-11-23 18:00:00+00:00,1013.5,1847.58775,493.2340335
2020-11-23 19:00:00+00:00,1064,1803.841333,332.8832513
2020-11-23 20:00:00+00:00,1168.5,1736.644167,266.5791118
2020-11-23 21:00:00+00:00,1239.5,1679.523833,353.8235741
2020-11-23 22:00:00+00:00,1205,1627.450667,417.526086
2020-11-23 23:00:00+00:00,1153.5,1650.484667,447.6086908
2020-11-24 00:00:00+00:00,1114.5,1686.059083,449.9052538
2020-11-24 01:00:00+00:00,1086.5,1687.530667,464.5665435
2020-11-24 02:00:00+00:00,1089.5,1748.343583,466.254756
2020-11-24 03:00:00+00:00,1083.5,1651.037583,483.3592576
2020-11-24 04:00:00+00:00,1099.5,1662.659333,470.1304015
2020-11-24 05:00:00+00:00,1117,1730.252583,468.4381004
2020-11-24 06:00:00+00:00,1154.5,2009.00825,437.3505022
2020-11-24 07:00:00+00:00,1182,2075.108917,309.9930709
2020-11-24 08:00:00+00:00,1182,2045.084,237.9944424
2020-11-24 09:00:00+00:00,1170.5,2034.387333,174.15268
2020-11-24 10:00:00+00:00,1169,1948.0785,214.7914515
2020-11-24 11:00:00+00:00,1128,1969.05175,340.9582318
2020-11-24 12:00:00+00:00,1071.5,1972.601833,371.8263341
2020-11-24 13:00:00+00:00,1034,1968.272417,310.796817
2020-11-24 14:00:00+00:00,1015.5,2010.063,323.1090122
2020-11-24 15:00:00+00:00,995,2009.386167,403.9569298
2020-11-24 16:00:00+00:00,995,1963.218,507.4511348
2020-11-24 17:00:00+00:00,976.5,1940.237083,545.72097
2020-11-24 18:00:00+00:00,984,1937.122917,524.0659092
2020-11-24 19:00:00+00:00,1043,1921.098917,344.346465
2020-11-24 20:00:00+00:00,1127,1806.654333,250.013897
2020-11-24 21:00:00+00:00,1170,1719.045,342.6482014
2020-11-24 22:00:00+00:00,1140.5,1806.9595,378.4752509
2020-11-24 23:00:00+00:00,1098,1849.13775,418.7953526
2020-11-25 00:00:00+00:00,1102,1866.62325,361.7001294
2020-11-25 01:00:00+00:00,1078,1854.899917,404.90019
2020-11-25 02:00:00+00:00,1051,1856.7765,401.9968724
2020-11-25 03:00:00+00:00,1041,1899.739167,404.5138769
2020-11-25 04:00:00+00:00,1046,1909.420583,354.7452019
2020-11-25 05:00:00+00:00,1067.5,2164.0415,32.49482875
2020-11-25 06:00:00+00:00,1122,2222.08475,1.198588139
2020-11-25 07:00:00+00:00,1192.5,2318.346,22.23987201
2020-11-25 08:00:00+00:00,1193.5,2346.860167,24.0663458
2020-11-25 09:00:00+00:00,1194.5,2324.580333,23.99842911
2020-11-25 10:00:00+00:00,1192,2210.558083,28.02647735
2020-11-25 11:00:00+00:00,1136,2167.89075,78.87633789
2020-11-25 12:00:00+00:00,1069.5,2170.462583,216.3828257
2020-11-25 13:00:00+00:00,1028.5,2224.244,126.6927186
2020-11-25 14:00:00+00:00,1000,2232.981333,118.1645991
2020-11-25 15:00:00+00:00,989,2217.814167,103.4807469
2020-11-25 16:00:00+00:00,987.5,2234.713667,112.1102896
2020-11-25 17:00:00+00:00,993.5,2215.894333,116.2960996
2020-11-25 18:00:00+00:00,1023.5,2181.3285,170.0754126
2020-11-25 19:00:00+00:00,1085.5,2177.592333,170.1219502
2020-11-25 20:00:00+00:00,1170.5,2098.442917,198.1296857
2020-11-25 21:00:00+00:00,1181,2036.267333,259.7439059
2020-11-25 22:00:00+00:00,1139,2106.12425,220.3187245
2020-11-25 23:00:00+00:00,1078,2141.261667,217.5869215
2020-11-26 00:00:00+00:00,1058.5,2128.017833,250.6922015
2020-11-26 01:00:00+00:00,1041.5,2134.21525,258.2378571
2020-11-26 02:00:00+00:00,1035,2099.189167,263.709923
2020-11-26 03:00:00+00:00,1029.5,2067.84025,233.8930251
2020-11-26 04:00:00+00:00,1040.5,2005.411,175.7259818
2020-11-26 05:00:00+00:00,1062,2016.934083,17.19743726
2020-11-26 06:00:00+00:00,1109,2044.225083,12.86571376
2020-11-26 07:00:00+00:00,1151.5,1983.359667,26.33673167
2020-11-26 08:00:00+00:00,1184,1952.2595,24.26564529
2020-11-26 09:00:00+00:00,1186.5,1956.910417,24.02117226
2020-11-26 10:00:00+00:00,1191,1870.09675,27.23768155
2020-11-26 11:00:00+00:00,1135.5,1860.288917,105.3890691
2020-11-26 12:00:00+00:00,1075.5,1882.165917,369.5194356
2020-11-26 13:00:00+00:00,973.5,1884.057333,348.7099557
2020-11-26 14:00:00+00:00,1010,1905.544833,346.2531955
2020-11-26 15:00:00+00:00,1002.5,1902.072667,427.9954878
2020-11-26 16:00:00+00:00,1003,1895.156333,462.3652952
2020-11-26 17:00:00+00:00,996.5,1876.582833,446.5930876
2020-11-26 18:00:00+00:00,1010,1895.86725,449.857173
2020-11-26 19:00:00+00:00,1057.5,1987.615917,348.0708238
2020-11-26 20:00:00+00:00,1136.5,2023.076917,327.8665424
2020-11-26 21:00:00+00:00,1179,2021.795833,368.3869973
2020-11-26 22:00:00+00:00,1144.5,2035.890917,371.7589839
2020-11-26 23:00:00+00:00,1104.5,2055.076667,418.4068165
2020-11-27 00:00:00+00:00,1075,2096.289083,423.338242
2020-11-27 01:00:00+00:00,1064,2100.114417,385.3803843
2020-11-27 02:00:00+00:00,1006,2113.916833,339.5590006
2020-11-27 03:00:00+00:00,1050,2107.941083,294.4680674
2020-11-27 04:00:00+00:00,1058.5,2085.990667,209.7119306
2020-11-27 05:00:00+00:00,1074,2115.97425,57.3737383
2020-11-27 06:00:00+00:00,1114.5,2095.1845,11.87284155
2020-11-27 07:00:00+00:00,1161,2108.98075,24.17954622
2020-11-27 08:00:00+00:00,1171,2088.083083,23.82929928
2020-11-27 09:00:00+00:00,1171,2088.712833,23.80514246
2020-11-27 10:00:00+00:00,1178.5,2042.720417,23.83583256
2020-11-27 11:00:00+00:00,1155,2067.844667,24.67236549
2020-11-27 12:00:00+00:00,1116.5,2103.248833,4.920376108
2020-11-27 13:00:00+00:00,1082,2079.274833,0
2020-11-27 14:00:00+00:00,1049,2018.7555,1.891539707
2020-11-27 15:00:00+00:00,1010.5,2117.274,143.0870807
2020-11-27 16:00:00+00:00,998,2032.055833,274.4250619
2020-11-27 17:00:00+00:00,991.5,1910.720917,403.2598038
2020-11-27 18:00:00+00:00,998,1915.873583,445.0433931
2020-11-27 19:00:00+00:00,1016,1941.88825,448.2262344
2020-11-27 20:00:00+00:00,1053,1979.785167,404.2360588
2020-11-27 21:00:00+00:00,1090.5,1982.846917,389.2274273
2020-11-27 22:00:00+00:00,1115,1991.13725,343.0554794
2020-11-27 23:00:00+00:00,1116.5,1960.587417,251.2313611
2020-11-28 00:00:00+00:00,1111.5,2042.762667,319.0936425
2020-11-28 01:00:00+00:00,1052,2099.40225,239.8795956
2020-11-28 02:00:00+00:00,1058.5,1972.174417,131.0876802
2020-11-28 03:00:00+00:00,1063,1937.246917,0
2020-11-28 04:00:00+00:00,1072,1932.205417,24.29907851
2020-11-28 05:00:00+00:00,1084.5,1929.8225,31.09910102
2020-11-28 06:00:00+00:00,1112,1924.494083,28.50323902
2020-11-28 07:00:00+00:00,1123,1922.193167,28.30268006
2020-11-28 08:00:00+00:00,1155,1922.002083,27.03619878
2020-11-28 09:00:00+00:00,1148.5,1922.001,30.10347617
2020-11-28 10:00:00+00:00,1156.5,1847.267167,94.17429352
2020-11-28 11:00:00+00:00,1110,1851.0595,333.1185218
2020-11-28 12:00:00+00:00,1068.5,1855.935083,435.2057806
2020-11-28 13:00:00+00:00,1039.5,1821.076333,448.6640453
2020-11-28 14:00:00+00:00,1021.5,1817.57825,417.7953395
2020-11-28 15:00:00+00:00,997.5,1805.342667,426.1268675
2020-11-28 16:00:00+00:00,995,1819.097333,436.2902386
2020-11-28 17:00:00+00:00,986,1856.758583,428.6679295
2020-11-28 18:00:00+00:00,993,1903.379,409.5345791
2020-11-28 19:00:00+00:00,1008.5,2015.520417,397.9734703
2020-11-28 20:00:00+00:00,1027.5,2078.69875,363.0697675
2020-11-28 21:00:00+00:00,1067,2101.643833,349.2537121
2020-11-28 22:00:00+00:00,719,2086.428917,54.23157184
2020-11-28 23:00:00+00:00,823,2162.341,0
2020-11-29 00:00:00+00:00,982,2114.71125,0
2020-11-29 01:00:00+00:00,936.5,2063.420833,0
2020-11-29 02:00:00+00:00,895.5,2044.62775,0
2020-11-29 03:00:00+00:00,837.5,2120.758583,0
2020-11-29 04:00:00+00:00,920.5,2127.334917,0
2020-11-29 05:00:00+00:00,965,2129.221917,87.23882466
2020-11-29 06:00:00+00:00,1032.5,2183.511667,236.5942361
2020-11-29 07:00:00+00:00,1093,2105.459583,236.7692484
2020-11-29 08:00:00+00:00,1094.5,2070.440333,205.0990714
2020-11-29 09:00:00+00:00,1091,2030.258917,59.50343242
2020-11-29 10:00:00+00:00,1105,1945.659083,117.1160542
2020-11-29 11:00:00+00:00,1063.5,1903.8215,283.0642959
2020-11-29 12:00:00+00:00,1019,1872.478333,438.2058173
2020-11-29 13:00:00+00:00,990.5,1851.524583,402.5079224
2020-11-29 14:00:00+00:00,983.5,1837.743083,393.3678494
2020-11-29 15:00:00+00:00,981,1859.615667,482.4452385
2020-11-29 16:00:00+00:00,973.5,1850.7495,500.3484581
2020-11-29 17:00:00+00:00,977.5,1856.57975,484.2571927
2020-11-29 18:00:00+00:00,1000.5,1853.401833,461.3838996
2020-11-29 19:00:00+00:00,1065.5,1845.122667,427.3915178
2020-11-29 20:00:00+00:00,1155.5,1819.570667,381.3588159
2020-11-29 21:00:00+00:00,1186.5,1731.76225,378.1675502
2020-11-29 22:00:00+00:00,1135.5,1740.443833,398.2322981
2020-11-29 23:00:00+00:00,1076.5,1737.9305,425.4949122
2020-11-30 00:00:00+00:00,1051,1726.666833,432.4740784
2020-11-30 01:00:00+00:00,1045,1733.086833,425.1254664
2020-11-30 02:00:00+00:00,1008,1737.98225,439.6576559
2020-11-30 03:00:00+00:00,995,1751.769333,417.4771559
2020-11-30 04:00:00+00:00,1013,1782.154333,408.110534
2020-11-30 05:00:00+00:00,1032,1844.663083,397.3308081
2020-11-30 06:00:00+00:00,1066.5,1965.662,303.0749219
2020-11-30 07:00:00+00:00,1123,1987.676667,129.2765588
2020-11-30 08:00:00+00:00,1150,1997.71975,29.52792224
2020-11-30 09:00:00+00:00,1148.5,1969.024417,27.05593849
2020-11-30 10:00:00+00:00,1155,1952.537917,27.10719874
2020-11-30 11:00:00+00:00,1118.5,2055.16375,29.75049463
2020-11-30 12:00:00+00:00,1049.5,2063.866667,80.69819588
2020-11-30 13:00:00+00:00,1003,2077.754417,250.7770851
2020-11-30 14:00:00+00:00,995.5,2063.304833,408.110534
2020-11-30 15:00:00+00:00,994.5,2055.423667,397.3308081
2020-11-30 16:00:00+00:00,987.5,2059.06,303.0749219
2020-11-30 17:00:00+00:00,970,2071.375417,129.2765588
2020-11-30 18:00:00+00:00,977.5,2029.184583,29.52792224
2020-11-30 19:00:00+00:00,1025.5,1998.2215,27.05593849
2020-11-30 20:00:00+00:00,1120.5,1889.837167,27.10719874
2020-11-30 21:00:00+00:00,1173,1741.978417,29.75049463
2020-11-30 22:00:00+00:00,1148.5,1686.976417,80.69819588
2020-11-30 23:00:00+00:00,1118.5,1767.206083,215.7745879
2020-12-01 00:00:00+00:00,1103.5,1732.461333,334.0874361
2020-12-01 01:00:00+00:00,1097.5,1724.3615,
2020-12-01 02:00:00+00:00,1115,1835.653917,
2020-12-01 03:00:00+00:00,1123.5,1897.277083,
2020-12-01 04:00:00+00:00,1115,1976.060667,
2020-12-01 05:00:00+00:00,1096,1912.841333,
2020-12-01 06:00:00+00:00,1088,1974.210917,
2020-12-01 07:00:00+00:00,1123,1990.511417,
2020-12-01 08:00:00+00:00,1111,2033.013748,
2020-12-01 09:00:00+00:00,1113.5,2073.806494,
2020-12-01 10:00:00+00:00,1116,2088.458247,
2020-12-01 11:00:00+00:00,1056.5,2015.827497,
2020-12-01 12:00:00+00:00,999,2004.723082,
2020-12-01 13:00:00+00:00,956.5,2013.060665,
2020-12-01 14:00:00+00:00,933,2010.681247,
2020-12-01 15:00:00+00:00,933.5,2004.062248,
2020-12-01 16:00:00+00:00,941,2031.916581,
2020-12-01 17:00:00+00:00,948,2031.50458,
2020-12-01 18:00:00+00:00,977.5,2018.825828,
2020-12-01 19:00:00+00:00,1057.5,1973.011662,
2020-12-01 20:00:00+00:00,1172,1979.298083,
2020-12-01 21:00:00+00:00,1204,2028.937333,
2020-12-01 22:00:00+00:00,1107.5,2029.790083,
2020-12-01 23:00:00+00:00,1025.5,1922.880083,
2020-12-02 00:00:00+00:00,1015,1907.526083,
2020-12-02 01:00:00+00:00,1006,1920.3955,
2020-12-02 02:00:00+00:00,1006.5,1950.46225,
2020-12-02 03:00:00+00:00,1005.5,1976.387833,
2020-12-02 04:00:00+00:00,1015.5,1975.38,
2020-12-02 05:00:00+00:00,1033,1992.92175,
2020-12-02 06:00:00+00:00,1080.5,2066.146417,
2020-12-02 07:00:00+00:00,1162.5,2080.023917,
2020-12-02 08:00:00+00:00,1187.5,2075.662417,
2020-12-02 09:00:00+00:00,1199,2037.951,
2020-12-02 10:00:00+00:00,1210.5,1940.107083,
2020-12-02 11:00:00+00:00,1176,1940.811083,
2020-12-02 12:00:00+00:00,1104,1882.435333,
2020-12-02 13:00:00+00:00,1050.5,1873.734083,
2020-12-02 14:00:00+00:00,1017,1830.6575,
2020-12-02 15:00:00+00:00,990.5,1821.838083,
2020-12-02 16:00:00+00:00,994,1855.4455,
2020-12-02 17:00:00+00:00,934,1847.549083,
2020-12-02 18:00:00+00:00,964.5,1805.94875,
2020-12-02 19:00:00+00:00,1101.5,1866.562333,
2020-12-02 20:00:00+00:00,1205.5,1842.575917,
2020-12-02 21:00:00+00:00,1219.5,1863.8115,
2020-12-02 22:00:00+00:00,1157.5,1870.792167,
2020-12-02 23:00:00+00:00,1136,1880.539667,
2020-12-03 00:00:00+00:00,1111.5,1939.565,
2020-12-03 01:00:00+00:00,1095.5,1915.299,
2020-12-03 02:00:00+00:00,1081,,
2020-12-03 03:00:00+00:00,1064.5,1941.619002,
2020-12-03 04:00:00+00:00,1071,1993.33875,
2020-12-03 05:00:00+00:00,1073,2204.969833,
2020-12-03 06:00:00+00:00,1130,2154.446583,
2020-12-03 07:00:00+00:00,1195.5,2128.444333,
2020-12-03 08:00:00+00:00,1214.5,2109.200667,
2020-12-03 09:00:00+00:00,1213,2114.5625,
2020-12-03 10:00:00+00:00,1208.5,2116.41575,
2020-12-03 11:00:00+00:00,1181.5,2075.285333,
2020-12-03 12:00:00+00:00,1107.5,2085.561083,
2020-12-03 13:00:00+00:00,1053.5,2050.062417,
2020-12-03 14:00:00+00:00,1031,2067.793917,
2020-12-03 15:00:00+00:00,1017,2102.62925,
2020-12-03 16:00:00+00:00,1020,2153.6305,
2020-12-03 17:00:00+00:00,1035.5,2213.361167,
2020-12-03 18:00:00+00:00,1049.5,2238.69325,
2020-12-03 19:00:00+00:00,1109,2247.653917,
2020-12-03 20:00:00+00:00,1180.5,2163.614167,
2020-12-03 21:00:00+00:00,1219,2139.631,
2020-12-03 22:00:00+00:00,1192,2104.80675,
2020-12-03 23:00:00+00:00,1132.5,2090.408417,
2020-12-04 00:00:00+00:00,1078.5,2043.880667,
2020-12-04 01:00:00+00:00,1047,2046.748667,
2020-12-04 02:00:00+00:00,1027.5,2016.6635,
2020-12-04 03:00:00+00:00,1019.5,2017.6355,
2020-12-04 04:00:00+00:00,1018.5,2031.400833,
2020-12-04 05:00:00+00:00,1023,2068.59925,
2020-12-04 06:00:00+00:00,1060.5,2087.263167,
2020-12-04 07:00:00+00:00,1120.5,2145.942333,
2020-12-04 08:00:00+00:00,1148,2160.62975,
2020-12-04 09:00:00+00:00,1156,2139.423167,
2020-12-04 10:00:00+00:00,1170,1982.921167,
2020-12-04 11:00:00+00:00,1134,1867.667917,
2020-12-04 12:00:00+00:00,1083.5,1844.934167,
2020-12-04 13:00:00+00:00,1026.5,1839.906917,
2020-12-04 14:00:00+00:00,993,1840.363167,
2020-12-04 15:00:00+00:00,974,1837.538083,
2020-12-04 16:00:00+00:00,975,1842.509667,
2020-12-04 17:00:00+00:00,969,1837.284,
2020-12-04 18:00:00+00:00,975.5,1858.542083,
2020-12-04 19:00:00+00:00,996.5,1895.47625,
2020-12-04 20:00:00+00:00,1042,1927.292083,
2020-12-04 21:00:00+00:00,1087,1976.6305,
2020-12-04 22:00:00+00:00,1099,1977.051333,
2020-12-04 23:00:00+00:00,1111.5,1947.314,
2020-12-05 00:00:00+00:00,1097,1955.990667,
2020-12-05 01:00:00+00:00,1067,2021.2085,
2020-12-05 02:00:00+00:00,1058,2026.76475,
2020-12-05 03:00:00+00:00,1051.5,2061.803917,
2020-12-05 04:00:00+00:00,1072,2085.212417,
2020-12-05 05:00:00+00:00,1087,2041.368833,
2020-12-05 06:00:00+00:00,1126.5,2057.925167,
2020-12-05 07:00:00+00:00,1188,2092.93575,
2020-12-05 08:00:00+00:00,1195.5,2109.246167,
2020-12-05 09:00:00+00:00,1161.5,2036.954583,
2020-12-05 10:00:00+00:00,1146.5,2029.706083,
2020-12-05 11:00:00+00:00,1111.5,2127.489083,
2020-12-05 12:00:00+00:00,1067.5,2143.30775,
2020-12-05 13:00:00+00:00,1027.5,2137.59075,
2020-12-05 14:00:00+00:00,1009,2149.222833,
2020-12-05 15:00:00+00:00,995,2159.733167,
2020-12-05 16:00:00+00:00,988,2159.832,
2020-12-05 17:00:00+00:00,995.5,2144.494333,
2020-12-05 18:00:00+00:00,997,2149.598999,
2020-12-05 19:00:00+00:00,1001.5,2064.641667,
2020-12-05 20:00:00+00:00,1033,2102.429916,
2020-12-05 21:00:00+00:00,1069,2177.1965,
2020-12-05 22:00:00+00:00,1099,2179.003583,
2020-12-05 23:00:00+00:00,1098.5,2167.413583,
2020-12-06 00:00:00+00:00,1067,2155.135917,
2020-12-06 01:00:00+00:00,1056,2170.68275,
2020-12-06 02:00:00+00:00,1024,2152.152167,
2020-12-06 03:00:00+00:00,1016.5,2145.470833,
2020-12-06 04:00:00+00:00,1029.5,2156.096,
2020-12-06 05:00:00+00:00,1051,2174.744,
2020-12-06 06:00:00+00:00,1098.5,2146.253917,
2020-12-06 07:00:00+00:00,1159.5,2175.549167,
2020-12-06 08:00:00+00:00,1193,2178.60725,
2020-12-06 09:00:00+00:00,1198,2170.376,
2020-12-06 10:00:00+00:00,1203.5,2136.7655,
2020-12-06 11:00:00+00:00,1160.5,2096.787417,
2020-12-06 12:00:00+00:00,1089.5,2108.385917,
2020-12-06 13:00:00+00:00,1033,2032.422417,
2020-12-06 14:00:00+00:00,1009,2062.63875,
