time,Operational demand,Available generation,Emissions intensity_SA
2021-01-26 20:00:00+00:00,1339,2441.860283,245.360064
2021-01-26 21:00:00+00:00,1402,2554.6988,272.6527768
2021-01-26 22:00:00+00:00,1276,2527.721773,264.6787321
2021-01-26 23:00:00+00:00,1139.5,2517.086172,284.3930348
2021-01-27 00:00:00+00:00,941,2404.484031,349.0608609
2021-01-27 01:00:00+00:00,837,2221.14772,331.3191594
2021-01-27 02:00:00+00:00,792.5,2138.722807,360.1662514
2021-01-27 03:00:00+00:00,781.5,2049.309981,403.9921582
2021-01-27 04:00:00+00:00,790,2011.99768,408.309001
2021-01-27 05:00:00+00:00,843,1950.124108,394.5628872
2021-01-27 06:00:00+00:00,1020,1920.993246,382.3113397
2021-01-27 07:00:00+00:00,1321,2085.083783,497.6443045
2021-01-27 08:00:00+00:00,1538,2234.449601,490.6253506
2021-01-27 09:00:00+00:00,1583,2227.130704,548.3918517
2021-01-27 10:00:00+00:00,1584.5,2198.914779,621.2813265
2021-01-27 11:00:00+00:00,1548.5,2203.458725,595.222913
2021-01-27 12:00:00+00:00,1466,2250.333236,538.6458891
2021-01-27 13:00:00+00:00,1396,2274.774325,471.2041668
2021-01-27 14:00:00+00:00,1532.5,2338.797525,458.177625
2021-01-27 15:00:00+00:00,1437,2280.423475,435.1039347
2021-01-27 16:00:00+00:00,1341.5,2202.731458,426.5921752
2021-01-27 17:00:00+00:00,1306.5,2113.371942,461.7897545
2021-01-27 18:00:00+00:00,1282,2062.738867,506.2503643
2021-01-27 19:00:00+00:00,1314,1977.057325,591.403851
2021-01-27 20:00:00+00:00,1439.5,1949.011918,684.1152555
2021-01-27 21:00:00+00:00,1536.5,1993.505848,718.4211818
2021-01-27 22:00:00+00:00,1359.5,1931.132868,681.4846079
2021-01-27 23:00:00+00:00,1175,1582.073428,694.4850354
2021-01-28 00:00:00+00:00,1050.5,1761.820809,658.2995335
2021-01-28 01:00:00+00:00,984.5,2060.214625,681.5726114
2021-01-28 02:00:00+00:00,1050.5,2139.458664,694.9644146
2021-01-28 03:00:00+00:00,1245,2156.003651,765.18891
2021-01-28 04:00:00+00:00,1321.5,2414.015723,694.8278615
2021-01-28 05:00:00+00:00,1392.5,2559.816101,612.337402
2021-01-28 06:00:00+00:00,1636,2711.587718,558.1770555
2021-01-28 07:00:00+00:00,1759,2861.976903,492.528972
2021-01-28 08:00:00+00:00,1726.5,2749.310563,526.1677526
2021-01-28 09:00:00+00:00,1742.5,2717.770575,552.883706
2021-01-28 10:00:00+00:00,1741,2588.415213,624.7779726
2021-01-28 11:00:00+00:00,1671.5,2491.099704,649.1544374
2021-01-28 12:00:00+00:00,1575,2325.167288,676.8108756
2021-01-28 13:00:00+00:00,1472.5,2312.982888,681.900049
2021-01-28 14:00:00+00:00,1594.5,2316.411153,686.0925413
2021-01-28 15:00:00+00:00,1464.5,2301.937268,669.5960152
2021-01-28 16:00:00+00:00,1354,2214.218583,700.2609706
2021-01-28 17:00:00+00:00,1330.5,2133.66925,748.1904652
2021-01-28 18:00:00+00:00,1312,2092.06386,798.9192299
2021-01-28 19:00:00+00:00,1350.5,2085.269217,822.185554
2021-01-28 20:00:00+00:00,1451.5,2092.322553,853.0029087
2021-01-28 21:00:00+00:00,1536,2124.18612,864.2559185
2021-01-28 22:00:00+00:00,1426.5,2113.031772,897.9945398
2021-01-28 23:00:00+00:00,1234,2244.076003,738.4315525
2021-01-29 00:00:00+00:00,1018,2191.66433,516.0202364
2021-01-29 01:00:00+00:00,881.5,2202.901835,359.9852215
2021-01-29 02:00:00+00:00,830,2156.492767,279.723121
2021-01-29 03:00:00+00:00,859.5,2361.261136,218.1738864
2021-01-29 04:00:00+00:00,937.5,2628.251977,175.8135518
2021-01-29 05:00:00+00:00,984,2614.83849,171.6247206
2021-01-29 06:00:00+00:00,1143,2792.818338,152.7896524
2021-01-29 07:00:00+00:00,1295.5,2738.174454,161.0593473
2021-01-29 08:00:00+00:00,1466.5,2612.823818,253.2362067
2021-01-29 09:00:00+00:00,1620,2302.85598,445.335188
2021-01-29 10:00:00+00:00,1639.5,2197.244374,512.0512674
2021-01-29 11:00:00+00:00,1580.5,2209.245474,501.0801901
2021-01-29 12:00:00+00:00,1482.5,2133.986253,553.8668079
2021-01-29 13:00:00+00:00,1395.5,2127.963781,575.9832019
2021-01-29 14:00:00+00:00,1510.5,2151.175385,572.2595978
2021-01-29 15:00:00+00:00,1394.5,2088.352147,587.7824173
2021-01-29 16:00:00+00:00,1282.5,2057.824255,560.2357501
2021-01-29 17:00:00+00:00,1245,2028.955529,565.1885446
2021-01-29 18:00:00+00:00,1220.5,1967.620269,607.7037715
2021-01-29 19:00:00+00:00,1238,1917.378348,646.7933605
2021-01-29 20:00:00+00:00,1281,1903.011167,694.16271
2021-01-29 21:00:00+00:00,1281,1983.520959,651.1515717
2021-01-29 22:00:00+00:00,1239,2037.328111,607.1015431
2021-01-29 23:00:00+00:00,1163.5,2031.118323,566.9560635
2021-01-30 00:00:00+00:00,1065.5,2010.092999,550.2809174
2021-01-30 01:00:00+00:00,837,1989.039523,505.8366527
2021-01-30 02:00:00+00:00,654,1982.694738,569.5299701
2021-01-30 03:00:00+00:00,544,2030.235341,596.1860371
2021-01-30 04:00:00+00:00,540,2050.562545,583.4217684
2021-01-30 05:00:00+00:00,597,2105.317238,526.9083768
2021-01-30 06:00:00+00:00,740.5,2253.584254,407.0573576
2021-01-30 07:00:00+00:00,971,2608.374474,299.8333622
2021-01-30 08:00:00+00:00,1236,2743.092744,204.8591214
2021-01-30 09:00:00+00:00,1385,2648.3029,224.1546805
2021-01-30 10:00:00+00:00,1417,2607.941558,283.995556
2021-01-30 11:00:00+00:00,1399.5,2570.700233,307.7758707
2021-01-30 12:00:00+00:00,1340.5,2550.499367,285.656167
2021-01-30 13:00:00+00:00,1294.5,2545.951592,324.2775832
2021-01-30 14:00:00+00:00,1447,2619.343758,316.4527656
2021-01-30 15:00:00+00:00,1349,2560.650717,274.0884552
2021-01-30 16:00:00+00:00,1235,2581.97665,218.8062563
2021-01-30 17:00:00+00:00,1213.5,2673.290592,190.1650892
2021-01-30 18:00:00+00:00,1195.5,2734.73875,169.3797871
2021-01-30 19:00:00+00:00,1190.5,2700.777633,174.3737385
2021-01-30 20:00:00+00:00,1180,2617.342293,195.7629105
2021-01-30 21:00:00+00:00,1148.5,2634.061443,293.4938819
2021-01-30 22:00:00+00:00,1018,2647.496324,298.920339
2021-01-30 23:00:00+00:00,847.5,2627.29168,351.2754024
2021-01-31 00:00:00+00:00,696,2404.535189,435.4175877
2021-01-31 01:00:00+00:00,561.5,2242.855248,531.8943952
2021-01-31 02:00:00+00:00,576,2137.997944,554.4255274
2021-01-31 03:00:00+00:00,548.5,2031.843423,575.2063399
2021-01-31 04:00:00+00:00,649,1976.954264,543.4021218
2021-01-31 05:00:00+00:00,802,2102.210673,501.3601965
2021-01-31 06:00:00+00:00,1019.5,2148.696844,525.5127646
2021-01-31 07:00:00+00:00,1188,2166.427089,616.8140683
2021-01-31 08:00:00+00:00,1400,2026.110895,761.4860875
2021-01-31 09:00:00+00:00,1503,2102.320375,744.8074759
2021-01-31 10:00:00+00:00,1527.5,2158.448732,776.8791338
2021-01-31 11:00:00+00:00,1502.5,2137.881323,791.9648957
2021-01-31 12:00:00+00:00,1427.5,2178.344915,762.135872
2021-01-31 13:00:00+00:00,1367.5,2247.577997,733.1810686
2021-01-31 14:00:00+00:00,1505.5,2317.469496,685.952931
2021-01-31 15:00:00+00:00,1411.5,2082.32389,820.9068869
2021-01-31 16:00:00+00:00,1314,2040.795479,796.260103
2021-01-31 17:00:00+00:00,1278,2048.435722,729.6913161
2021-01-31 18:00:00+00:00,1267,2110.042595,755.7029928
2021-01-31 19:00:00+00:00,1310.5,2060.011194,828.4212096
2021-01-31 20:00:00+00:00,1435.5,2077.47783,870.1777997
2021-01-31 21:00:00+00:00,1540.5,2145.241745,848.8462623
2021-01-31 22:00:00+00:00,1522.5,2117.240678,820.2647709
2021-01-31 23:00:00+00:00,1451.5,2236.969908,609.0257426
2021-02-01 00:00:00+00:00,1251,2241.053843,416.0142475
2021-02-01 01:00:00+00:00,1016.5,2485.272492,241.0869995
2021-02-01 02:00:00+00:00,837,2622.28419,233.8475143
2021-02-01 03:00:00+00:00,793.5,2652.797805,221.7753988
2021-02-01 04:00:00+00:00,780.5,2622.172301,231.3322153
2021-02-01 05:00:00+00:00,825.5,2803.508677,294.4304694
2021-02-01 06:00:00+00:00,966,3039.731182,274.3060806
2021-02-01 07:00:00+00:00,1160,3096.546581,232.3798079
2021-02-01 08:00:00+00:00,1358.5,2938.474548,219.9029472
2021-02-01 09:00:00+00:00,1500.5,2671.682878,210.3549293
2021-02-01 10:00:00+00:00,1548,2575.470074,290.3577908
2021-02-01 11:00:00+00:00,1520.5,2539.557917,299.5810547
2021-02-01 12:00:00+00:00,1437.5,2492.544692,321.7303711
2021-02-01 13:00:00+00:00,1376,2537.367708,303.4912831
2021-02-01 14:00:00+00:00,1508.5,2653.494092,266.4367603
2021-02-01 15:00:00+00:00,1418.5,2718.221375,199.5938216
2021-02-01 16:00:00+00:00,1318.5,2795.777183,156.605926
2021-02-01 17:00:00+00:00,1291,2762.256517,161.9374863
2021-02-01 18:00:00+00:00,1275.5,2827.263267,155.8497521
2021-02-01 19:00:00+00:00,1324,2858.954392,152.5367032
2021-02-01 20:00:00+00:00,1409,2826.489993,170.444807
2021-02-01 21:00:00+00:00,1482.5,2772.093658,212.7773899
2021-02-01 22:00:00+00:00,1351,2805.263263,231.700457
2021-02-01 23:00:00+00:00,1230,2705.175013,264.5096591
2021-02-02 00:00:00+00:00,1050.5,2451.903306,309.1337214
2021-02-02 01:00:00+00:00,848.5,2248.143492,412.1287337
2021-02-02 02:00:00+00:00,695.5,2180.691446,443.1627691
2021-02-02 03:00:00+00:00,658,2097.548296,466.9106691
2021-02-02 04:00:00+00:00,670.5,2180.83707,436.018456
2021-02-02 05:00:00+00:00,714.5,2313.956483,392.3925557
2021-02-02 06:00:00+00:00,865.5,2388.993186,314.7945076
2021-02-02 07:00:00+00:00,1073,2553.442823,291.528889
2021-02-02 08:00:00+00:00,1303,2550.951547,274.7870308
2021-02-02 09:00:00+00:00,1468.5,2490.122493,357.949685
2021-02-02 10:00:00+00:00,1535.5,2526.571358,382.9783251
2021-02-02 11:00:00+00:00,1501,2570.507475,333.8932284
2021-02-02 12:00:00+00:00,1430.5,2575.366,285.190872
2021-02-02 13:00:00+00:00,1360.5,2660.46275,224.5025308
2021-02-02 14:00:00+00:00,1487.5,2584.779325,327.432679
2021-02-02 15:00:00+00:00,1395,2482.666075,329.5738847
2021-02-02 16:00:00+00:00,1301.5,2484.356958,335.5654288
2021-02-02 17:00:00+00:00,1271.5,2584.944458,256.047586
2021-02-02 18:00:00+00:00,1246.5,2544.7801,252.1427814
2021-02-02 19:00:00+00:00,1264.5,2540.824375,264.2779802
2021-02-02 20:00:00+00:00,1381,2482.218008,388.2598453
2021-02-02 21:00:00+00:00,1455.5,2495.789988,329.3267949
2021-02-02 22:00:00+00:00,1279.5,2391.294897,291.4179628
2021-02-02 23:00:00+00:00,1049.5,2292.818817,323.2806636
2021-02-03 00:00:00+00:00,856.5,2105.135769,380.8122284
2021-02-03 01:00:00+00:00,735.5,1886.505743,486.8908356
2021-02-03 02:00:00+00:00,680,1805.216025,538.7536058
2021-02-03 03:00:00+00:00,670,1813.43356,485.6101344
2021-02-03 04:00:00+00:00,698,1813.387617,486.8620982
2021-02-03 05:00:00+00:00,798.5,2131.366444,489.4459176
2021-02-03 06:00:00+00:00,1030.5,2489.852234,523.4506346
2021-02-03 07:00:00+00:00,1255,2416.359446,691.6132011
2021-02-03 08:00:00+00:00,1448,2478.932658,721.9685911
2021-02-03 09:00:00+00:00,1586.5,2463.99802,768.7650191
2021-02-03 10:00:00+00:00,1613.5,2359.77619,863.5719638
2021-02-03 11:00:00+00:00,1571.5,2289.160575,889.8842372
2021-02-03 12:00:00+00:00,1460,2320.2233,871.8881646
2021-02-03 13:00:00+00:00,1393,2288.694039,867.4166194
2021-02-03 14:00:00+00:00,1505.5,2363.833767,816.1735967
2021-02-03 15:00:00+00:00,1401.5,2398.583673,766.2621105
2021-02-03 16:00:00+00:00,1306,2299.040618,743.0979307
2021-02-03 17:00:00+00:00,1269.5,2257.245228,674.7572811
2021-02-03 18:00:00+00:00,1236,2376.241672,586.4913745
2021-02-03 19:00:00+00:00,1273.5,2447.568902,549.0583049
2021-02-03 20:00:00+00:00,1417.5,2344.140059,663.6849174
2021-02-03 21:00:00+00:00,1576.5,2175.992978,748.8760044
2021-02-03 22:00:00+00:00,1540.5,2353.332639,687.7829119
2021-02-03 23:00:00+00:00,1539,2604.909758,556.0038315
2021-02-04 00:00:00+00:00,1503,2748.046179,455.9273862
2021-02-04 01:00:00+00:00,1478,2999.187049,239.3408726
2021-02-04 02:00:00+00:00,1451,3070.112616,263.6297104
2021-02-04 03:00:00+00:00,1410.5,2401.244668,736.3533495
2021-02-04 04:00:00+00:00,1378.5,2341.487335,760.2797591
2021-02-04 05:00:00+00:00,1157.5,2395.032171,663.5362152
2021-02-04 06:00:00+00:00,1240.5,2636.172782,509.971544
2021-02-04 07:00:00+00:00,1444.5,2972.243909,325.7348588
2021-02-04 08:00:00+00:00,1527,3180.911326,262.0629017
2021-02-04 09:00:00+00:00,1539,3374.637734,242.9564128
2021-02-04 10:00:00+00:00,1526,3351.698174,231.3483395
2021-02-04 11:00:00+00:00,1448.5,3045.198638,277.6400113
2021-02-04 12:00:00+00:00,1335.5,2635.546123,333.0695552
2021-02-04 13:00:00+00:00,1271.5,2359.4825,462.4492004
2021-02-04 14:00:00+00:00,1427,2345.820412,397.5340983
2021-02-04 15:00:00+00:00,1337,2653.425317,165.1253412
2021-02-04 16:00:00+00:00,1257,2767.258917,161.6126546
2021-02-04 17:00:00+00:00,1227.5,2731.555025,163.9021642
2021-02-04 18:00:00+00:00,1204.5,2772.432775,160.9766538
2021-02-04 19:00:00+00:00,1237,2788.364917,151.1334048
2021-02-04 20:00:00+00:00,1337.5,2729.824769,152.9427601
2021-02-04 21:00:00+00:00,1395.5,2792.460277,163.2089007
2021-02-04 22:00:00+00:00,1227,3065.412272,163.752953
2021-02-04 23:00:00+00:00,1067,3176.78922,187.3110175
2021-02-05 00:00:00+00:00,1082,3204.023893,161.9318751
2021-02-05 01:00:00+00:00,1192,3306.727792,162.0171059
2021-02-05 02:00:00+00:00,1206,3280.898254,156.8356338
2021-02-05 03:00:00+00:00,1198.5,3217.721818,243.8750889
2021-02-05 04:00:00+00:00,1304.5,3151.788765,227.4901335
2021-02-05 05:00:00+00:00,1340.5,3060.116607,245.2437438
2021-02-05 06:00:00+00:00,1127.5,2884.801061,330.4454914
2021-02-05 07:00:00+00:00,1246,3011.969094,222.853332
2021-02-05 08:00:00+00:00,1334,3053.248381,211.9132068
2021-02-05 09:00:00+00:00,1387,2976.398408,151.3524093
2021-02-05 10:00:00+00:00,1444.5,2902.765333,153.6897134
2021-02-05 11:00:00+00:00,1418.5,2876.29825,156.4933057
2021-02-05 12:00:00+00:00,1363.5,2894.67,151.309283
2021-02-05 13:00:00+00:00,1337,2892.673333,153.6077991
2021-02-05 14:00:00+00:00,1482.5,2752.216917,159.7813021
2021-02-05 15:00:00+00:00,1408,2794.905583,155.1187849
2021-02-05 16:00:00+00:00,1294,2716.430833,153.5736349
2021-02-05 17:00:00+00:00,1247.5,2731.900917,159.1088872
2021-02-05 18:00:00+00:00,1221.5,2758.797833,154.4055602
2021-02-05 19:00:00+00:00,1235.5,2740.454083,156.1608806
2021-02-05 20:00:00+00:00,1284.5,2790.253154,160.3828365
2021-02-05 21:00:00+00:00,1302,2775.916888,168.3869845
2021-02-05 22:00:00+00:00,1241,2819.514661,182.0677978
2021-02-05 23:00:00+00:00,1169.5,2700.967434,218.3908878
2021-02-06 00:00:00+00:00,1050,2724.843384,247.114678
2021-02-06 01:00:00+00:00,1007,2797.87246,262.8771733
2021-02-06 02:00:00+00:00,992,2785.241949,271.8785895
2021-02-06 03:00:00+00:00,998.5,2837.021841,275.109939
2021-02-06 04:00:00+00:00,958.5,2875.757109,272.8711734
2021-02-06 05:00:00+00:00,990,2866.124095,245.1398951
2021-02-06 06:00:00+00:00,1111.5,2857.768332,207.0476079
2021-02-06 07:00:00+00:00,1230,2865.162623,208.9710299
2021-02-06 08:00:00+00:00,1300.5,2807.378469,150.1564243
2021-02-06 09:00:00+00:00,1340,2575.887213,169.3138325
2021-02-06 10:00:00+00:00,1357.5,2562.771533,302.5360586
2021-02-06 11:00:00+00:00,1332.5,2419.322942,460.2780628
2021-02-06 12:00:00+00:00,1317.5,2316.359417,525.7189099
2021-02-06 13:00:00+00:00,1276.5,2236.048167,625.2800488
2021-02-06 14:00:00+00:00,1451.5,2168.666583,702.9691965
2021-02-06 15:00:00+00:00,1362,2106.146417,705.0452222
2021-02-06 16:00:00+00:00,1228.5,2028.326083,686.2193011
2021-02-06 17:00:00+00:00,1171,2057.089,633.7917805
2021-02-06 18:00:00+00:00,1145,2010.725583,626.0528745
2021-02-06 19:00:00+00:00,1131,1990.685417,654.5219501
2021-02-06 20:00:00+00:00,1154.5,2023.140119,663.4079419
2021-02-06 21:00:00+00:00,1153.5,2069.38998,632.4260006
2021-02-06 22:00:00+00:00,1071.5,2236.272288,448.2284614
2021-02-06 23:00:00+00:00,1025.5,2200.182983,414.1833716
2021-02-07 00:00:00+00:00,989,2232.340014,383.6314639
2021-02-07 01:00:00+00:00,907.5,2219.563363,408.0475189
2021-02-07 02:00:00+00:00,782.5,2218.47819,446.9169958
2021-02-07 03:00:00+00:00,703,2198.188293,427.7738303
2021-02-07 04:00:00+00:00,689,2194.274293,419.4996062
2021-02-07 05:00:00+00:00,678.5,2267.808796,395.4258337
2021-02-07 06:00:00+00:00,743,2343.4364,345.5967062
2021-02-07 07:00:00+00:00,919.5,2430.452475,313.7902358
2021-02-07 08:00:00+00:00,1079,2467.849233,231.8144588
2021-02-07 09:00:00+00:00,1245.5,2567.662095,209.5409356
2021-02-07 10:00:00+00:00,1327,2619.800083,204.2600331
2021-02-07 11:00:00+00:00,1330,2742.955483,155.9114545
2021-02-07 12:00:00+00:00,1295.5,2727.411667,168.9390637
2021-02-07 13:00:00+00:00,1253,2699.752025,162.4959886
2021-02-07 14:00:00+00:00,1405,2698.181017,220.5340057
2021-02-07 15:00:00+00:00,1346,2574.460525,272.3043342
2021-02-07 16:00:00+00:00,1228,2517.060367,280.8267104
2021-02-07 17:00:00+00:00,1178,2488.2377,281.1188632
2021-02-07 18:00:00+00:00,1147,2487.223208,234.5098592
2021-02-07 19:00:00+00:00,1160,2482.432917,241.1225525
2021-02-07 20:00:00+00:00,1299,2508.799062,315.106102
2021-02-07 21:00:00+00:00,1412,2607.806419,277.5194068
2021-02-07 22:00:00+00:00,1249.5,2538.948413,313.9844992
2021-02-07 23:00:00+00:00,989,2482.512705,363.611806
2021-02-08 00:00:00+00:00,770,2357.028242,474.9942911
2021-02-08 01:00:00+00:00,617.5,2219.195398,594.886708
2021-02-08 02:00:00+00:00,558.5,2173.115389,648.4003619
2021-02-08 03:00:00+00:00,527,2122.936661,652.5267974
2021-02-08 04:00:00+00:00,551,2112.296658,611.7080179
2021-02-08 05:00:00+00:00,607.5,2149.390108,510.5609175
2021-02-08 06:00:00+00:00,747,2221.906997,408.533793
2021-02-08 07:00:00+00:00,974.5,2255.103908,310.0576246
2021-02-08 08:00:00+00:00,1271.5,2393.696743,306.1690984
2021-02-08 09:00:00+00:00,1426.5,2579.274175,266.7451463
2021-02-08 10:00:00+00:00,1481.5,2692.840241,199.3353428
2021-02-08 11:00:00+00:00,1457,2831.748408,140.5666118
2021-02-08 12:00:00+00:00,1391.5,2760.99725,147.9273048
2021-02-08 13:00:00+00:00,1318,2634.283458,186.298791
2021-02-08 14:00:00+00:00,1429.5,2603.546892,249.7857279
2021-02-08 15:00:00+00:00,1366,2578.301583,245.1028404
2021-02-08 16:00:00+00:00,1277.5,2574.734475,257.9726892
2021-02-08 17:00:00+00:00,1245.5,2580.039933,224.6781735
2021-02-08 18:00:00+00:00,1228.5,2724.026867,200.7065906
2021-02-08 19:00:00+00:00,1250,2627.222692,244.5780639
2021-02-08 20:00:00+00:00,1353.5,2657.674748,318.0724006
2021-02-08 21:00:00+00:00,1450,2747.900938,298.0053185
2021-02-08 22:00:00+00:00,1361.5,2716.75945,329.1987525
2021-02-08 23:00:00+00:00,1321.5,2554.000099,355.2031781
2021-02-09 00:00:00+00:00,1188.5,2326.063308,428.1397283
2021-02-09 01:00:00+00:00,1037.5,2051.339541,527.9340205
2021-02-09 02:00:00+00:00,872,2014.20352,625.8573127
2021-02-09 03:00:00+00:00,924.5,1988.683648,688.971062
2021-02-09 04:00:00+00:00,975,1994.136521,614.446763
2021-02-09 05:00:00+00:00,878.5,2034.558728,544.5388866
2021-02-09 06:00:00+00:00,1055.5,2230.270289,594.2078525
2021-02-09 07:00:00+00:00,1311.5,2465.612651,649.0130422
2021-02-09 08:00:00+00:00,1562,2508.436872,712.3222918
2021-02-09 09:00:00+00:00,1724,2601.413139,714.9344944
2021-02-09 10:00:00+00:00,1708,2751.230841,604.4257489
2021-02-09 11:00:00+00:00,1628.5,2882.770458,461.3243503
2021-02-09 12:00:00+00:00,1513,2916.430558,392.2679777
2021-02-09 13:00:00+00:00,1415.5,2938.078658,354.8855156
2021-02-09 14:00:00+00:00,1540,2952.533392,404.966323
2021-02-09 15:00:00+00:00,1465.5,2922.746958,399.3714798
2021-02-09 16:00:00+00:00,1351,2899.069083,384.8389321
2021-02-09 17:00:00+00:00,1295,2835.732025,381.3691151
2021-02-09 18:00:00+00:00,1269.5,2744.824933,463.8586345
2021-02-09 19:00:00+00:00,1292.5,2717.892317,549.2445489
2021-02-09 20:00:00+00:00,1410.5,2750.744406,644.8610697
2021-02-09 21:00:00+00:00,1516.5,2809.159424,635.0531332
2021-02-09 22:00:00+00:00,1354,2754.375317,605.5544901
2021-02-09 23:00:00+00:00,1209.5,2656.500281,621.1240168
2021-02-10 00:00:00+00:00,1102.5,2641.719395,600.6872455
2021-02-10 01:00:00+00:00,1062.5,2616.856417,641.8365825
2021-02-10 02:00:00+00:00,1067.5,2619.234388,665.0188249
2021-02-10 03:00:00+00:00,1145,2656.956868,693.4696928
2021-02-10 04:00:00+00:00,1258.5,2723.402278,728.4403643
2021-02-10 05:00:00+00:00,1427.5,2802.34368,758.8021113
2021-02-10 06:00:00+00:00,1693.5,2815.286796,748.3113156
2021-02-10 07:00:00+00:00,1945.5,2819.41249,787.7555866
2021-02-10 08:00:00+00:00,2158,2736.161292,830.3185217
2021-02-10 09:00:00+00:00,2237.5,2839.045195,807.9636268
2021-02-10 10:00:00+00:00,2130.5,3009.720708,730.7525819
2021-02-10 11:00:00+00:00,1986.5,3091.725583,619.8838284
2021-02-10 12:00:00+00:00,1780.5,3165.350667,460.7066139
2021-02-10 13:00:00+00:00,1624,2982.151983,475.3620026
2021-02-10 14:00:00+00:00,1710,2949.166642,498.4446571
2021-02-10 15:00:00+00:00,1575.5,2892.457858,426.0809004
2021-02-10 16:00:00+00:00,1475,2932.223217,370.1666203
2021-02-10 17:00:00+00:00,1464.5,3162.660825,336.1143263
2021-02-10 18:00:00+00:00,1432.5,3306.845408,263.6238619
2021-02-10 19:00:00+00:00,1452.5,3364.115133,233.5474868
2021-02-10 20:00:00+00:00,1576.5,3423.345494,246.891755
2021-02-10 21:00:00+00:00,1709,3411.871401,238.9479125
2021-02-10 22:00:00+00:00,1687.5,3266.744762,294.2009354
2021-02-10 23:00:00+00:00,1752,3376.029908,298.2026264
2021-02-11 00:00:00+00:00,1800,3678.776216,233.6543337
2021-02-11 01:00:00+00:00,1891,3766.473558,245.1717998
2021-02-11 02:00:00+00:00,1993.5,3796.496886,224.8840839
2021-02-11 03:00:00+00:00,2070.5,3777.707049,300.3100809
2021-02-11 04:00:00+00:00,2161.5,3731.355229,291.2609169
